# 120.02000000000001
1.800000000000000000e+02,   9.999967870262584935e-01
1.791897085629343565e+02,   9.999968563324382886e-01
1.788540653102857618e+02,   9.999969147632429278e-01
1.785965106690548794e+02,   9.999969661245776686e-01
1.783793766070760682e+02,   9.999970131821559471e-01
1.781880728619260879e+02,   9.999970578910589714e-01
1.780151167238806238e+02,   9.999971015828699183e-01
1.778560631581522671e+02,   9.999971451171170145e-01
1.777080160032228093e+02,   9.999971890028275245e-01
1.775689635953933134e+02,   9.999972334951769959e-01
1.774374412668768741e+02,   9.999972786714854678e-01
1.773123433210725466e+02,   9.999973244902132796e-01
1.771928107488967328e+02,   9.999973708360236913e-01
1.770781604312286959e+02,   9.999974175535353282e-01
1.769678385023350984e+02,   9.999974644719714645e-01
1.768613885012454432e+02,   9.999975114225403416e-01
1.767584289543538318e+02,   9.999975582501022808e-01
1.766586371850327737e+02,   9.999976048203875756e-01
1.765617373582443577e+02,   9.999976510238313132e-01
1.764674914801141483e+02,   9.999976967768792191e-01
1.763756925059920775e+02,   9.999977420214644086e-01
1.762861589829914237e+02,   9.999977867232181516e-01
1.761987308290123337e+02,   9.999978308688635131e-01
1.761132659667870257e+02,   9.999978744631249361e-01
1.760296376103339071e+02,   9.999979175254429808e-01
1.759477320556169389e+02,   9.999979600866797380e-01
1.758674468654242844e+02,   9.999980021859620205e-01
1.757886893657577900e+02,   9.999980438677710248e-01
1.757113753907806597e+02,   9.999980851793408565e-01
1.756354282278774406e+02,   9.999981261684022238e-01
1.755607777251571235e+02,   9.999981668812868429e-01
1.754873595318355797e+02,   9.999982073613967737e-01
1.754151144480882465e+02,   9.999982476480164806e-01
1.753439878656879785e+02,   9.999982877754530763e-01
1.752739292843982639e+02,   9.999983277724661113e-01
1.752048918919475966e+02,   9.999983676619670359e-01
1.751368321976570428e+02,   9.999984074609430396e-01
1.750697097115756264e+02,   9.999984471805702935e-01
1.750034866623985295e+02,   9.999984868264923943e-01
1.749381277485898067e+02,   9.999985263992248186e-01
1.748735999180522924e+02,   9.999985658946473066e-01
