# 75100
2.384910153991373832e-06,   -6.761019247640067417e-09,   1.000002378149134730e+00,   -7.109000451739546245e-13
2.348084458200452218e-06,   -6.764776850315837938e-09,   1.000002341319681243e+00,   -6.892904275447044558e-13
2.307489645827499051e-06,   -6.768542200853646003e-09,   1.000002300721103632e+00,   -6.654320382374148430e-13
2.264581447558548376e-06,   -6.772312354112734230e-09,   1.000002257809135209e+00,   -6.411199526725874093e-13
2.220417561551823774e-06,   -6.776085252801269119e-09,   1.000002213641476345e+00,   -6.161202940420569280e-13
2.175745496926014592e-06,   -6.779859629616507075e-09,   1.000002168965637317e+00,   -5.917344611301603250e-13
2.131074179653981277e-06,   -6.783634742449166086e-09,   1.000002124290544803e+00,   -5.677431397426780432e-13
2.086731905513070171e-06,   -6.787409934223601716e-09,   1.000002079944495526e+00,   -5.443295354828046623e-13
2.042912850892497635e-06,   -6.791184872597119746e-09,   1.000002036121665938e+00,   -5.217830659560898209e-13
1.999714055212650953e-06,   -6.794959595708225660e-09,   1.000001992919095528e+00,   -4.997177378249532606e-13
1.957164500923216416e-06,   -6.798734053226645249e-09,   1.000001950365766890e+00,   -4.786316077329299309e-13
1.915247686500247783e-06,   -6.802508585455911884e-09,   1.000001908445177889e+00,   -4.585751541849949781e-13
1.873918870603852559e-06,   -6.806282875725558454e-09,   1.000001867112587650e+00,   -4.389227453055374569e-13
1.833117985799814873e-06,   -6.810057434209246564e-09,   1.000001826307928443e+00,   -4.197857170109686037e-13
1.792779069110801016e-06,   -6.813832098403493524e-09,   1.000001785965237033e+00,   -4.016828185362083170e-13
1.752836914452283241e-06,   -6.817607202964028773e-09,   1.000001746019307358e+00,   -3.839780022532515019e-13
1.713231534551298384e-06,   -6.821382911189487178e-09,   1.000001706410151625e+00,   -3.668184543244854597e-13
1.673910921436037623e-06,   -6.825159053352042044e-09,   1.000001667085762325e+00,   -3.502808375843838090e-13
1.634832516756016719e-06,   -6.828936073700568932e-09,   1.000001628003580612e+00,   -3.340907025583660789e-13
1.595963708447918126e-06,   -6.832713656960934544e-09,   1.000001589130994795e+00,   -3.184615468654030312e-13
1.557281630865857582e-06,   -6.836492052381689213e-09,   1.000001550445138720e+00,   -3.031747193263145722e-13
1.518772479887346825e-06,   -6.840271418842708680e-09,   1.000001511932208542e+00,   -2.883561400707977630e-13
1.480430517167905751e-06,   -6.844051568799886995e-09,   1.000001473586465517e+00,   -2.739315812723441042e-13
1.442256884530713812e-06,   -6.847832415266752123e-09,   1.000001435409052064e+00,   -2.599532794528107687e-13
1.404258349353474309e-06,   -6.851614173853634964e-09,   1.000001397406735215e+00,   -2.465357390671064344e-13
1.366446041734988907e-06,   -6.855396932917506861e-09,   1.000001359590644734e+00,   -2.333430996931835097e-13
1.328834250836483608e-06,   -6.859180602254441128e-09,   1.000001321975070301e+00,   -2.207420781045668764e-13
1.291439304065159378e-06,   -6.862964943641503549e-09,   1.000001284576339078e+00,   -2.085324016194494909e-13
1.254278579902842796e-06,   -6.866750207644380690e-09,   1.000001247411829608e+00,   -1.966503187265727318e-13
1.217369638425984686e-06,   -6.870536463940214551e-09,   1.000001210499102067e+00,   -1.852140540495496182e-13
1.180729499492056627e-06,   -6.874323599361379972e-09,   1.000001173855175951e+00,   -1.743543280655475381e-13
1.144374055941198885e-06,   -6.878111573721881078e-09,   1.000001137495944326e+00,   -1.636132349750390536e-13
1.108317618753224474e-06,   -6.881900447907504908e-09,   1.000001101435718409e+00,   -1.534026551365384088e-13
1.072572589437624969e-06,   -6.885690198641997831e-09,   1.000001065686899171e+00,   -1.435777641272734844e-13
1.037149241737006113e-06,   -6.889481115526348030e-09,   1.000001030259760615e+00,   -1.342986479979017909e-13
1.002055605599659205e-06,   -6.893272865894506458e-09,   1.000000995162332762e+00,   -1.254663671591951584e-13
9.672974380266415784e-07,   -6.897065605673168487e-09,   1.000000960400372341e+00,   -1.171023634031803824e-13
9.328782701181659110e-07,   -6.900859332471477742e-09,   1.000000925977410748e+00,   -1.086557216305238192e-13
8.987995081972372236e-07,   -6.904654195757185735e-09,   1.000000891894853972e+00,   -1.010954013695887629e-13
8.650605931411402254e-07,   -6.908449932034224442e-09,   1.000000858152143124e+00,   -9.348353925969240088e-14
8.316591861632577481e-07,   -6.912246896391828484e-09,   1.000000824746939188e+00,   -8.645913176816657532e-14
7.985913879537431720e-07,   -6.916045085446842390e-09,   1.000000791675342837e+00,   -7.977866126371952957e-14
7.658519699623493770e-07,   -6.919844206045927675e-09,   1.000000758932125811e+00,   -7.333909349397694805e-14
7.334346149127257840e-07,   -6.923644630121780876e-09,   1.000000726510970273e+00,   -6.721824622283603060e-14
7.013321593505257825e-07,   -6.927446458534850185e-09,   1.000000694404712842e+00,   -6.152847148860736371e-14
6.695368261219939990e-07,   -6.931249310389348179e-09,   1.000000662605576851e+00,   -5.597072282695515896e-14
6.380404529405968018e-07,   -6.935053415072173128e-09,   1.000000631105399496e+00,   -5.080568489767141272e-14
6.068346994436394757e-07,   -6.938858973143680403e-09,   1.000000599895840558e+00,   -4.607680350292845577e-14
5.759112399870390971e-07,   -6.942665709194707095e-09,   1.000000568968574255e+00,   -4.144841092067419680e-14
5.452619382733231218e-07,   -6.946473862481779374e-09,   1.000000538315464427e+00,   -3.719491257977584940e-14
5.148789946079507699e-07,   -6.950283337026005802e-09,   1.000000507928711313e+00,   -3.313133607218997963e-14
4.847550746591951119e-07,   -6.954094150711004751e-09,   1.000000477800980558e+00,   -2.925346603257545806e-14
4.548834168657561452e-07,   -6.957906497564337049e-09,   1.000000447925510461e+00,   -2.567582756226905209e-14
4.252579153881445280e-07,   -6.961720193212658703e-09,   1.000000418296195237e+00,   -2.253831900511944612e-14
3.958731795824284851e-07,   -6.965535445765029771e-09,   1.000000388907644089e+00,   -1.952782626772373389e-14
3.667245777328164016e-07,   -6.969352081143050583e-09,   1.000000359755225610e+00,   -1.697813792954052303e-14
3.378082583931319850e-07,   -6.973170231819391836e-09,   1.000000330835088214e+00,   -1.411866650795904265e-14
3.091211551718523562e-07,   -6.976989933078322679e-09,   1.000000302144165243e+00,   -1.208300768417407004e-14
2.806609749552060552e-07,   -6.980811122781717859e-09,   1.000000273680163865e+00,   -9.681432162422456576e-15
2.524261738164895535e-07,   -6.984633802270748169e-09,   1.000000245441539981e+00,   -7.953832604108972571e-15
2.244159213746139468e-07,   -6.988457969367559554e-09,   1.000000217427463367e+00,   -6.280531907590768278e-15
1.966300486521287833e-07,   -6.992283893374286782e-09,   1.000000189637764825e+00,   -4.641121766915816990e-15
1.690689978916659777e-07,   -6.996111268985474372e-09,   1.000000162072886667e+00,   -3.612885761172923552e-15
1.417337569385534597e-07,   -6.999940317495335468e-09,   1.000000134733816548e+00,   -2.480121892802129597e-15
1.146257931229438019e-07,   -7.003770861876617837e-09,   1.000000107622022183e+00,   -1.505928389039073436e-15
8.774698333109904079e-08,   -7.007603197372885813e-09,   1.000000080739380071e+00,   -8.372480755871778649e-16
6.109954244921463676e-08,   -7.011437101246118891e-09,   1.000000054088105328e+00,   -4.469994562381507820e-16
3.468594817339240920e-08,   -7.015272617584593733e-09,   1.000000027670675529e+00,   -2.171277639546773065e-16
8.508874544994772306e-09,   -7.019109838016562630e-09,   1.000000001489764756e+00,   -8.731086745557892133e-17
-1.742888281184630415e-08,   -7.022948772424216702e-09,   9.999999755481684405e-01,   -1.045942422176966734e-17
-4.312446821894998314e-08,   -7.026789415948773132e-09,   9.999999498487424088e-01,   -2.634121058821552348e-16
-6.857503285704332877e-08,   -7.030631830946577343e-09,   9.999999243943352711e-01,   -5.922524247420216451e-16
-9.377779006985846026e-08,   -7.034475851766549055e-09,   9.999998991877341314e-01,   -1.085509686953599654e-15
-1.187300708385678134e-07,   -7.038321703848154921e-09,   9.999998742316074107e-01,   -1.766807059080660461e-15
-1.434293696346418662e-07,   -7.042169298006991524e-09,   9.999998495284611044e-01,   -2.594242853543938295e-15
-1.678733888377092470e-07,   -7.046018659110066841e-09,   9.999998250805924860e-01,   -3.562507814890483997e-15
-1.920600734682382125e-07,   -7.049869903555748510e-09,   9.999998008900565782e-01,   -4.609200218567795410e-15
-2.159876412080679620e-07,   -7.053722852047463919e-09,   9.999997769586359553e-01,   -5.792402304909181985e-15
-2.396546099303505444e-07,   -7.057577695190125512e-09,   9.999997532878123208e-01,   -7.183291178914708638e-15
-2.630598129842319368e-07,   -7.061434426325260232e-09,   9.999997298787526301e-01,   -8.680534515629110106e-15
-2.862024141092223347e-07,   -7.065292977213961553e-09,   9.999997067322928812e-01,   -1.030602065226106237e-14
-3.090819145996280901e-07,   -7.069153382550328417e-09,   9.999996838489320083e-01,   -1.203487456049031159e-14
-3.316981563992416940e-07,   -7.073015717164321881e-09,   9.999996612288278852e-01,   -1.380943373127869241e-14
-3.540513174593226575e-07,   -7.076879847745132143e-09,   9.999996388718026541e-01,   -1.574041310000798559e-14
-3.761419092041069567e-07,   -7.080746019412500378e-09,   9.999996167773447242e-01,   -1.764382975193582782e-14
-3.979707610102041700e-07,   -7.084614078407129707e-09,   9.999995949446248700e-01,   -1.990669203481108406e-14
-4.195390102915010605e-07,   -7.088484073899600356e-09,   9.999995733725056679e-01,   -2.196682688145859454e-14
-4.408480812665615934e-07,   -7.092356078517640657e-09,   9.999995520595627019e-01,   -2.433864370055344108e-14
-4.618996684544474569e-07,   -7.096230043013643325e-09,   9.999995310041015495e-01,   -2.668763038768138325e-14
-4.826957105877341956e-07,   -7.100106028879447475e-09,   9.999995102041834283e-01,   -2.904835382802427703e-14
-5.032383684690799187e-07,   -7.103983989001439454e-09,   9.999994896576475112e-01,   -3.165241781683339212e-14
-5.235299991866875702e-07,   -7.107863908742095839e-09,   9.999994693621369057e-01,   -3.428969672036142691e-14
-5.435731281780454859e-07,   -7.111745862141095946e-09,   9.999994493151259656e-01,   -3.693310793066934602e-14
-5.633704224169832460e-07,   -7.115629958242708547e-09,   9.999994295139476019e-01,   -3.968415415868371083e-14
-5.829246638146283870e-07,   -7.119515999266963920e-09,   9.999994099558201510e-01,   -4.239353928294560970e-14
-6.022387200145446017e-07,   -7.123404077747552872e-09,   9.999993906378759068e-01,   -4.544430822522502710e-14
-6.213155179901002511e-07,   -7.127294315623656125e-09,   9.999993715571876551e-01,   -4.828786463888142802e-14
-6.401580183680476672e-07,   -7.131186549671071833e-09,   9.999993527107950975e-01,   -5.125058005937078781e-14
-6.587691890446250689e-07,   -7.135080942560889328e-09,   9.999993340957300525e-01,   -5.427311633472703531e-14
-6.771519799207992773e-07,   -7.138977301878457335e-09,   9.999993157090427687e-01,   -5.730616481835430071e-14
-6.953093033848510176e-07,   -7.142875865870215236e-09,   9.999992975478207979e-01,   -6.050995777997261434e-14
-7.132440093891423781e-07,   -7.146776612064273060e-09,   9.999992796092139757e-01,   -6.364234385243414073e-14
-7.309588677838632896e-07,   -7.150679373889907663e-09,   9.999992618904528507e-01,   -6.673860386381615280e-14
-7.484565501126958794e-07,   -7.154584296341160167e-09,   9.999992443888655602e-01,   -7.010810304557612768e-14
-7.657396153325437118e-07,   -7.158491354881391913e-09,   9.999992271018932621e-01,   -7.329345694696566245e-14
-7.828104922584472135e-07,   -7.162400556884554102e-09,   9.999992100271072326e-01,   -7.652735430656234118e-14
-7.996714723486016034e-07,   -7.166311965561115699e-09,   9.999991931622156383e-01,   -7.995391110995702343e-14
-8.163246956037551631e-07,   -7.170225474483292704e-09,   9.999991765050789683e-01,   -8.340736618574559483e-14
-8.327721470899914981e-07,   -7.174141220580207910e-09,   9.999991600537116998e-01,   -8.666963279632818821e-14
-8.490156472172442050e-07,   -7.178059150664756733e-09,   9.999991438062936222e-01,   -9.008793039321243059e-14
-8.650568517212653402e-07,   -7.181979216361722887e-09,   9.999991277611690599e-01,   -9.348257470092371504e-14
-8.808972445996060090e-07,   -7.185901462348282690e-09,   9.999991119168539777e-01,   -9.699372606118922355e-14
-8.965381440231563955e-07,   -7.189826005330964956e-09,   9.999990962720299859e-01,   -1.004989081685171942e-13
-9.119807002533595081e-07,   -7.193752635117908550e-09,   9.999990808255471153e-01,   -1.040304420002298382e-13
-9.272258976525168247e-07,   -7.197681554061578800e-09,   9.999990655764208203e-01,   -1.074304611555079248e-13
-9.422745635627276239e-07,   -7.201612753351774264e-09,   9.999990505238236516e-01,   -1.110198848187259535e-13
-9.571273702939732502e-07,   -7.205546118791830631e-09,   9.999990356670835912e-01,   -1.144984989965094641e-13
-9.717848440190188868e-07,   -7.209481763586113114e-09,   9.999990210056741713e-01,   -1.181530815162279771e-13
-9.862473735466005055e-07,   -7.213419599879093876e-09,   9.999990065392068139e-01,   -1.215227037295235407e-13
-1.000515219114524608e-06,   -7.217359788238997078e-09,   9.999989922674210607e-01,   -1.251527506693754120e-13
-1.014588521334142179e-06,   -7.221302157186543647e-09,   9.999989781901764685e-01,   -1.286448483411297902e-13
-1.028467314058251721e-06,   -7.225246772764892483e-09,   9.999989643074391754e-01,   -1.322218665715605692e-13
-1.042151534087655738e-06,   -7.229193748779484552e-09,   9.999989506192721311e-01,   -1.357921256908304957e-13
-1.055641034222286102e-06,   -7.233142947450246589e-09,   9.999989371258228843e-01,   -1.393319780213598874e-13
-1.068935594473715028e-06,   -7.237094499291826756e-09,   9.999989238273110370e-01,   -1.427755322349071217e-13
-1.082034934108438494e-06,   -7.241048253462056705e-09,   9.999989107240175867e-01,   -1.462948556631686213e-13
-1.094938725550667835e-06,   -7.245004473180236446e-09,   9.999988978162699382e-01,   -1.498308918985123955e-13
-1.107646604439919119e-06,   -7.248962880434270820e-09,   9.999988851044326887e-01,   -1.533609546457538955e-13
-1.120158183239280157e-06,   -7.252923691270500938e-09,   9.999988725888930841e-01,   -1.568351951689142586e-13
-1.132473063607765379e-06,   -7.256886780819541473e-09,   9.999988602700495832e-01,   -1.603497809301435281e-13
-1.144590845430351979e-06,   -7.260852251422454212e-09,   9.999988481483023106e-01,   -1.638876317218185578e-13
-1.156511139802550933e-06,   -7.264820038091271550e-09,   9.999988362240401774e-01,   -1.672124513979185260e-13
-1.168233580369970163e-06,   -7.268790212049605891e-09,   9.999988244976294460e-01,   -1.705195884142116135e-13
-1.179757830604571500e-06,   -7.272762696968353743e-09,   9.999988129694067363e-01,   -1.739321494804605761e-13
-1.191083594872761265e-06,   -7.276737574047693319e-09,   9.999988016396675894e-01,   -1.773131100767880858e-13
-1.202210627879545474e-06,   -7.280714742297156867e-09,   9.999987905086573647e-01,   -1.807021596260036372e-13
-1.213138739863263264e-06,   -7.284694423825723817e-09,   9.999987795765656884e-01,   -1.841169797291229270e-13
-1.223867806511580314e-06,   -7.288676415721145939e-09,   9.999987688435171274e-01,   -1.872962073588423267e-13
-1.234397774106558400e-06,   -7.292660777017808009e-09,   9.999987583095650834e-01,   -1.905495808646325787e-13
-1.244728664043876439e-06,   -7.296647626749673622e-09,   9.999987479746883512e-01,   -1.936804177138335770e-13
-1.254860580189122540e-06,   -7.300636826870912923e-09,   9.999987378387830139e-01,   -1.968449880736754514e-13
-1.264793710437256192e-06,   -7.304628407888476299e-09,   9.999987279016611108e-01,   -2.001032798762739356e-13
-1.274528329653046724e-06,   -7.308622472286785862e-09,   9.999987181630478617e-01,   -2.030320820033793645e-13
-1.284064804068845072e-06,   -7.312618831774864362e-09,   9.999987086225771149e-01,   -2.062114045007888566e-13
-1.293403591860176971e-06,   -7.316617796495307742e-09,   9.999986992797903484e-01,   -2.090945752689598019e-13
-1.302545243575462461e-06,   -7.320619039871598574e-09,   9.999986901341373358e-01,   -2.121320407117696432e-13
-1.311490400225723237e-06,   -7.324622789875243073e-09,   9.999986811849770341e-01,   -2.150179205030641446e-13
-1.320239796242024653e-06,   -7.328629025218820966e-09,   9.999986724315746978e-01,   -2.178403990312237143e-13
-1.328794255760531089e-06,   -7.332637634775421222e-09,   9.999986638731066524e-01,   -2.206888425073484173e-13
-1.337154691291534714e-06,   -7.336648693032485948e-09,   9.999986555086599616e-01,   -2.235414798553532131e-13
-1.345322099925410040e-06,   -7.340662209554499427e-09,   9.999986473372378670e-01,   -2.262846875345945682e-13
-1.353297562210578610e-06,   -7.344678180477720868e-09,   9.999986393577595667e-01,   -2.289468468662778956e-13
-1.361082235499158438e-06,   -7.348696639635187285e-09,   9.999986315690678751e-01,   -2.315803254506089556e-13
-1.368677353301779659e-06,   -7.352717522095682281e-09,   9.999986239699292234e-01,   -2.341295062572380835e-13
-1.376084216494974044e-06,   -7.356740859397630614e-09,   9.999986165590426523e-01,   -2.366746689513236739e-13
-1.383304192487302626e-06,   -7.360766725651121214e-09,   9.999986093350408112e-01,   -2.392666600736564550e-13
-1.390338706830239737e-06,   -7.364795073600397711e-09,   9.999986022964980625e-01,   -2.416562583907152150e-13
-1.397189239918423397e-06,   -7.368825800238418665e-09,   9.999985954419342571e-01,   -2.440404060507583937e-13
-1.403857318299178374e-06,   -7.372859079945339234e-09,   9.999985887698226161e-01,   -2.463157766809239910e-13
-1.410344512834553793e-06,   -7.376894832210042507e-09,   9.999985822785922851e-01,   -2.485844669739928304e-13
-1.416652428661050071e-06,   -7.380933122125739931e-09,   9.999985759666382146e-01,   -2.508691786835007482e-13
-1.422782701058159813e-06,   -7.384973765656100748e-09,   9.999985698323251571e-01,   -2.530258240935814992e-13
-1.428736988579663927e-06,   -7.389017041777567126e-09,   9.999985638739943283e-01,   -2.552839463800839204e-13
-1.434516967926768625e-06,   -7.393062746773633052e-09,   9.999985580899692916e-01,   -2.572673449650891972e-13
-1.440124326914871528e-06,   -7.397110911007465071e-09,   9.999985524785621749e-01,   -2.592541401522129637e-13
-1.445560759304488475e-06,   -7.401161560958583661e-09,   9.999985470380791108e-01,   -2.612396067681589619e-13
-1.450827956243031036e-06,   -7.405214809473800256e-09,   9.999985417668288967e-01,   -2.630566878928720150e-13
-1.455927605971743920e-06,   -7.409270420701872888e-09,   9.999985366631236605e-01,   -2.650021209788736964e-13
-1.460861381913539063e-06,   -7.413328567643351805e-09,   9.999985317252895189e-01,   -2.667589731905975221e-13
-1.465630943211370833e-06,   -7.417389264595729639e-09,   9.999985269516675768e-01,   -2.685235994707112477e-13
-1.470237925872561202e-06,   -7.421452444774905423e-09,   9.999985223406216983e-01,   -2.700913380244333948e-13
-1.474683938873106962e-06,   -7.425518105345224606e-09,   9.999985178905430594e-01,   -2.718656143391569519e-13
-1.478970561674954589e-06,   -7.429586328673865047e-09,   9.999985135998520347e-01,   -2.734548785411676725e-13
-1.483099337473577672e-06,   -7.433656961151825277e-09,   9.999985094670055252e-01,   -2.749849228581875823e-13
-1.487071771737436102e-06,   -7.437730162860497273e-09,   9.999985054904980686e-01,   -2.763389696106358095e-13
-1.490889327423447148e-06,   -7.441805871468844027e-09,   9.999985016688667239e-01,   -2.778343664684647558e-13
-1.494553421936260213e-06,   -7.445884064310263873e-09,   9.999984980006939583e-01,   -2.792664994942544625e-13
-1.498065425830465559e-06,   -7.449964769351878903e-09,   9.999984944846094237e-01,   -2.805404459407708764e-13
-1.501426658518372165e-06,   -7.454047945218247227e-09,   9.999984911192935089e-01,   -2.817443404332087547e-13
-1.504638388842554559e-06,   -7.458133714890294216e-09,   9.999984879034774510e-01,   -2.830209145876857882e-13
-1.507701830889951103e-06,   -7.462221939923237497e-09,   9.999984848359472211e-01,   -2.842014748047344682e-13
-1.510618145017392185e-06,   -7.466312654765271760e-09,   9.999984819155423033e-01,   -2.852236640010855908e-13
-1.513388435576142773e-06,   -7.470405952074601655e-09,   9.999984791411584695e-01,   -2.862974883259013356e-13
-1.516013752166471077e-06,   -7.474501752304457282e-09,   9.999984765117461150e-01,   -2.873168825252847558e-13
-1.518495087209348022e-06,   -7.478600067467671656e-09,   9.999984740263127003e-01,   -2.882896024564173855e-13
-1.520833378191975853e-06,   -7.482700865632161457e-09,   9.999984716839209753e-01,   -2.892011221395285239e-13
-1.523029507539805268e-06,   -7.486804169076163748e-09,   9.999984694836883126e-01,   -2.899205684197620403e-13
